base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
Santarem_3_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,36.6,,,2,24.33,16.89,,,,,35,c035,Shade-tolerant,738161.4471,9665877.337
Santarem_3_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,52.4,,,2,17.35,14.56,,,,,55,c055,Shade-tolerant,738157.4995,9665867.242
Santarem_3_PA,jutai,Hymenaea parvifolia,Fabaceae,FALSE,TRUE,INCOSISTENTE,,,,2,41.72,31.61,,,,,5,c5,,738148.713,9665882.303
Santarem_3_PA,urucum,Bixa arborea,Bixaceae,FALSE,FALSE,,46,,,2,23.35,16.1,,,,,45,c045,Pioneer,738145.9197,9665885.215
Santarem_3_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,47.2,,,2,31.78,19.02,,,,,45,c045,Shade-tolerant,738140.4434,9665896.479
Santarem_3_PA,inga branco,Inga thibaudiana,Fabaceae,FALSE,FALSE,,46.6,,,2,29.05,11.49,,,,,45,c045,,738149.6717,9665903.191
Santarem_3_PA,abiurana,Pouteria gongrijpii,Sapotaceae,FALSE,TRUE,INCOSISTENTE,,,,2,24.42,15.82,,,,,5,c5,,738160.3266,9665892.402
Santarem_3_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,48,,,2,29.29,19.37,,,,,45,c045,,738159.5147,9665905.079
Santarem_3_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,41,,,2,24.78,16.78,,,,,45,c045,Intermediate,738156.722,9665908.001
Santarem_3_PA,abiurana branca,Pouteria guianensis,Sapotaceae,FALSE,FALSE,,38.8,,,2,28.98,21.32,,,,,35,c035,,738153.7252,9665913.157
Santarem_3_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,TRUE,INCOSISTENTE,,,,2,19.95,12.49,,,,,5,c5,Shade-tolerant,738167.4998,9665912.036
Santarem_3_PA,coracao-de-negro,Chamaecrista xinguensis,Fabaceae,FALSE,TRUE,INCOSISTENTE,,,,2,23.73,12.37,,,,,5,c5,,738239.2723,9665779.201
Santarem_3_PA,freijo branco,Cordia scabrifolia,Boraginaceae,FALSE,FALSE,,49,,,2,21.23,16.9,,,,,45,c045,,738235.451,9665777.624
Santarem_3_PA,tento,Ormosia grossa,Fabaceae,FALSE,FALSE,,10.7,,,2,18.29,14.49,,,,,15,c015,,738238.8288,9665774.456
Santarem_3_PA,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,55.3,,,2,35,20.65,,,,,55,c055,,738240.3224,9665773.387
Santarem_3_PA,cupiuba,Goupia glabra,Goupiaceae,FALSE,FALSE,,41.8,,,2,34.41,21.69,,,,,45,c045,,738237.6776,9665772.234
Santarem_3_PA,canela-de-jacamim,Rinorea pubiflora,Violaceae,FALSE,TRUE,INCOSISTENTE,,,,2,15.75,9.41,,,,,5,c5,,738246.0952,9665758.376
Santarem_3_PA,inga,Inga marginata,Fabaceae,FALSE,TRUE,INCOSISTENTE,,,,2,24.61,13.84,,,,,5,c5,,738204.2622,9665761.091
Santarem_3_PA,tatapiririca,Tapirira guianensis,Anacardiaceae,FALSE,FALSE,,11.3,,,2,11.87,6.82,,,,,15,c015,,738283.9124,9665653.078
Santarem_3_PA,ucuuba terra-firme,Virola sebifera,Myristicaceae,FALSE,FALSE,,10,,,2,12.01,7.53,,,,,15,c015,,738288.5642,9665653.605
Santarem_3_PA,pau santo,Zollernia paraensis,Fabaceae,FALSE,FALSE,,52.3,,,2,32.07,19.84,,,,,55,c055,Shade-tolerant,738255.6922,9665636.415
Santarem_3_PA,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,18.8,,,2,18.41,13.28,,,,,15,c015,,738289.5224,9665649.314
Santarem_3_PA,muiratinga,Maquira coriacea,Moraceae,FALSE,FALSE,,13.4,,,2,13.38,8.81,,,,,15,c015,,738290.8497,9665638.821
Santarem_3_PA,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,49.1,,,2,22.23,13.93,,,,,45,c045,,738295.3469,9665628.106
Santarem_3_PA,inga amarelo,Inga sp,Fabaceae,FALSE,FALSE,,13.2,,,2,14.96,10.16,,,,,15,c015,,738297.1634,9665627.856
Santarem_3_PA,gema-de-ovo,Aspidosperma parvifolium,Apocynaceae,FALSE,FALSE,,9.7,,,2,8.42,6.25,,,,,5,c5,,738297.0264,9665626.909
Santarem_3_PA,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,37.5,,,2,28.44,21.27,,,,,35,c035,,738291.6896,9665623.815
Santarem_3_PA,tachi vermelho,Tachigali paniculata,Fabaceae,FALSE,FALSE,,21.7,,,2,19.87,14.95,,,,,25,c025,Intermediate,738300.4651,9665625.099
Santarem_3_PA,inga vermelho,Inga alba,Fabaceae,FALSE,FALSE,,16,,,2,18.98,12.28,,,,,15,c015,Light-demanding,738300.51,9665622.446
Santarem_3_PA,murta,Strychnos subcordata,Loganiaceae,FALSE,TRUE,INCOSISTENTE,,,,2,1.24,0.58,,,,,5,c5,,738300.986,9665614.416
Santarem_3_PA,quinarana,Geissospermum sericeum,Apocynaceae,FALSE,FALSE,,50.7,,,2,20.07,15.16,,,,,55,c055,,738286.3782,9665608.24
Santarem_3_PA,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,42.6,,,2,29.31,20.36,,,,,45,c045,,738267.029,9665603.204
Santarem_3_PA,matamata preto,Eschweilera ovata,Lecythidaceae,FALSE,FALSE,,36,,,2,31.07,20.12,,,,,35,c035,,738265.2702,9665591.657
Santarem_3_PA,jarana,Lecythis lurida,Lecythidaceae,FALSE,FALSE,,52.8,,,2,33.17,23.08,,,,,55,c055,Shade-tolerant,738263.221,9665612.609
Santarem_3_PA,tanibuca,Terminalia amazonia,Combretaceae,FALSE,FALSE,,114.4,,,2,45.31,30.14,,,,,115,c115,,738254.2604,9665611.095
Santarem_3_PA,louro ,Ocotea canaliculata,Lauraceae,FALSE,TRUE,INCOSISTENTE,,,,2,31.88,20.7,,,,,5,c5,,738276.1246,9665620.148
Santarem_3_PA,jataua,Trichilia micrantha,Meliaceae,FALSE,FALSE,,63,,,2,23.37,16.45,,,,,65,c065,Shade-tolerant,738271.339,9665629.205
Santarem_3_PA,envira,Xylopia sp,Annonaceae,FALSE,FALSE,,10.2,,,2,11.22,6.78,,,,,15,c015,,738302.7559,9665612.249
